1509439749.000000, IBI
299.263698,0.484397
299.779347,0.515649
446.051667,0.656280
446.692322,0.640654
447.364227,0.671906
448.051759,0.687531
448.786167,0.734409
449.520576,0.734409
450.223733,0.703157
450.895639,0.671906
451.567545,0.671906
452.239450,0.671906
452.958233,0.718783
453.692642,0.734409
459.661665,0.687531
460.411700,0.750034
461.114857,0.703157
461.786762,0.671906
462.427417,0.640654
463.068071,0.640654
463.739977,0.671906
464.474385,0.734409
465.208794,0.734409
465.927577,0.718783
466.646360,0.718783
467.318266,0.671906
467.974546,0.656280
468.646451,0.671906
469.333983,0.687531
470.084017,0.750034
470.834052,0.750034
471.521583,0.687531
472.193489,0.671906
472.865395,0.671906
473.552926,0.687531
474.256083,0.703157
475.021743,0.765660
475.771778,0.750034
476.521812,0.750034
477.318723,0.796911
483.350250,0.718783
484.022155,0.671906
484.662810,0.640654
485.272213,0.609403
498.507193,0.750034
502.585505,0.625029
503.257411,0.671906
504.054322,0.796911
504.866859,0.812537
505.632519,0.765660
506.351302,0.718783
507.038834,0.687531
507.788868,0.750034
508.523277,0.734409
509.242060,0.718783
509.929591,0.687531
510.632748,0.703157
511.226526,0.593777
511.789051,0.562526
512.445331,0.656280
513.164114,0.718783
513.914149,0.750034
514.648557,0.734409
515.492346,0.843789
516.179877,0.687531
532.368118,0.625029
532.977521,0.609403
533.540047,0.562526
534.102573,0.562526
534.821356,0.718783
535.618267,0.796911
536.430804,0.812537
537.212090,0.781286
537.962124,0.750034
538.680907,0.718783
539.368439,0.687531
540.009093,0.640654
540.649747,0.640654
541.306027,0.656280
541.962307,0.656280
542.602962,0.640654
543.259242,0.656280
543.931148,0.671906
544.665556,0.734409
545.431216,0.765660
546.196876,0.765660
546.931285,0.734409
547.650068,0.718783
548.368851,0.718783
549.072008,0.703157
549.775165,0.703157
550.478322,0.703157
551.087725,0.609403
551.728379,0.640654
552.369034,0.640654
553.025314,0.656280
553.728471,0.703157
554.431628,0.703157
555.119160,0.687531
555.775440,0.656280
556.416094,0.640654
557.088000,0.671906
557.806783,0.718783
558.509940,0.703157
559.213097,0.703157
559.900629,0.687531
560.541283,0.640654
561.166312,0.625029
561.806966,0.640654
562.494497,0.687531
563.228906,0.734409
563.978940,0.750034
564.728975,0.750034
565.447757,0.718783
566.119663,0.671906
566.791569,0.671906
567.494726,0.703157
568.197883,0.703157
568.885415,0.687531
569.604198,0.718783
570.307355,0.703157
570.994886,0.687531
571.666792,0.671906
572.323072,0.656280
572.963727,0.640654
573.604381,0.640654
574.276287,0.671906
574.948192,0.671906
575.635724,0.687531
576.260752,0.625029
576.870155,0.609403
577.510810,0.640654
578.182715,0.671906
578.901498,0.718783
579.620281,0.718783
580.339064,0.718783
581.026596,0.687531
581.667250,0.640654
582.292279,0.625029
582.917307,0.625029
583.526710,0.609403
584.182990,0.656280
584.870522,0.687531
585.558053,0.687531
586.276836,0.718783
586.948742,0.671906
587.636273,0.687531
588.355056,0.718783
589.073839,0.718783
589.808248,0.734409
590.558282,0.750034
591.261439,0.703157
591.933345,0.671906
592.573999,0.640654
593.245905,0.671906
593.980314,0.734409
594.714722,0.734409
595.371002,0.656280
596.027282,0.656280
596.621059,0.593777
597.261714,0.640654
597.902368,0.640654
598.558648,0.656280
599.230554,0.671906
599.918085,0.687531
600.558740,0.640654
601.215020,0.656280
601.871300,0.656280
602.543205,0.671906
603.215111,0.671906
603.840140,0.625029
604.496420,0.656280
605.168326,0.671906
605.824606,0.656280
606.480886,0.656280
607.184043,0.703157
607.840323,0.656280
608.496603,0.656280
609.168509,0.671906
609.840415,0.671906
610.527946,0.687531
611.246729,0.718783
611.918635,0.671906
612.574915,0.656280
613.231195,0.656280
613.903100,0.671906
614.543755,0.640654
615.168783,0.625029
615.793812,0.625029
616.434466,0.640654
617.106372,0.671906
617.793904,0.687531
618.465809,0.671906
619.106464,0.640654
619.747118,0.640654
620.403398,0.656280
621.059678,0.656280
621.731584,0.671906
622.387864,0.656280
623.059770,0.671906
623.669173,0.609403
624.309827,0.640654
624.934855,0.625029
625.591136,0.656280
626.263041,0.671906
626.934947,0.671906
627.575601,0.640654
628.231881,0.656280
628.888161,0.656280
629.560067,0.671906
630.216347,0.656280
630.888253,0.671906
631.528907,0.640654
632.169562,0.640654
632.778965,0.609403
633.403993,0.625029
634.044647,0.640654
634.779056,0.734409
635.513465,0.734409
636.263499,0.750034
636.997908,0.734409
637.669813,0.671906
638.326093,0.656280
638.982373,0.656280
639.638654,0.656280
640.310559,0.671906
640.982465,0.671906
641.669997,0.687531
642.341902,0.671906
643.013808,0.671906
643.701339,0.687531
644.404497,0.703157
645.170157,0.765660
645.951442,0.781286
646.654600,0.703157
647.310880,0.656280
647.967160,0.656280
648.607814,0.640654
649.248468,0.640654
649.920374,0.671906
650.607906,0.687531
651.264186,0.656280
651.951717,0.687531
652.670500,0.718783
653.404909,0.734409
654.154943,0.750034
654.858100,0.703157
655.514380,0.656280
656.170660,0.656280
656.826940,0.656280
657.498846,0.671906
658.170752,0.671906
658.795780,0.625029
659.436435,0.640654
660.092715,0.656280
660.795872,0.703157
661.514655,0.718783
662.202186,0.687531
662.858466,0.656280
663.530372,0.671906
664.233529,0.703157
664.936687,0.703157
665.639844,0.703157
666.296124,0.656280
666.968029,0.671906
667.639935,0.671906
668.311841,0.671906
668.983747,0.671906
669.624401,0.640654
670.249430,0.625029
670.905710,0.656280
671.577615,0.671906
672.265147,0.687531
672.968304,0.703157
673.608958,0.640654
680.281139,0.734409
680.953045,0.671906
681.609325,0.656280
682.249979,0.640654
682.890633,0.640654
683.562539,0.671906
684.250071,0.687531
684.937602,0.687531
685.578256,0.640654
689.547188,0.718783
690.219094,0.671906
690.922251,0.703157
691.578531,0.656280
692.250437,0.671906
692.922343,0.671906
693.562997,0.640654
694.266154,0.703157
702.360275,0.703157
703.079057,0.718783
703.797840,0.718783
711.610698,0.578151
712.266978,0.656280
712.876381,0.609403
713.501410,0.625029
714.142064,0.640654
714.813970,0.671906
715.517127,0.703157
716.235910,0.718783
716.939067,0.703157
717.626598,0.687531
718.282878,0.656280
718.923533,0.640654
719.579813,0.656280
720.236093,0.656280
720.923624,0.687531
721.626781,0.703157
722.314313,0.687531
722.986219,0.671906
723.689376,0.703157
724.392533,0.703157
725.111316,0.718783
725.830099,0.718783
726.548882,0.718783
727.220788,0.671906
727.845816,0.625029
728.486470,0.640654
729.158376,0.671906
729.830282,0.671906
730.486562,0.656280
731.127216,0.640654
731.799122,0.671906
732.486654,0.687531
733.221062,0.734409
733.971097,0.750034
734.689879,0.718783
735.393037,0.703157
736.080568,0.687531
736.736848,0.656280
737.377502,0.640654
738.018157,0.640654
738.690063,0.671906
739.377594,0.687531
740.065125,0.687531
740.721406,0.656280
741.377686,0.656280
742.049591,0.671906
747.237329,0.625029
747.862357,0.625029
748.503012,0.640654
749.174917,0.671906
749.862449,0.687531
750.518729,0.656280
751.159383,0.640654
751.815663,0.656280
752.487569,0.671906
753.175101,0.687531
753.831381,0.656280
754.487661,0.656280
755.159566,0.671906
755.831472,0.671906
756.534629,0.703157
757.253412,0.718783
757.956569,0.703157
758.659727,0.703157
759.347258,0.687531
760.019164,0.671906
760.784824,0.765660
761.409853,0.625029
762.081758,0.671906
762.613033,0.531274
763.300564,0.687531
763.941218,0.640654
764.644376,0.703157
765.269404,0.625029
766.081941,0.812537
766.660093,0.578151
767.316373,0.656280
768.003904,0.687531
768.660184,0.656280
769.285213,0.625029
769.941493,0.656280
770.597773,0.656280
771.222802,0.625029
771.832205,0.609403
772.457233,0.625029
773.097888,0.640654
773.738542,0.640654
774.394822,0.656280
775.035476,0.640654
775.660505,0.625029
776.254282,0.593777
776.941813,0.687531
777.613719,0.671906
778.238748,0.625029
778.895028,0.656280
779.551308,0.656280
780.238839,0.687531
780.941997,0.703157
781.598277,0.656280
782.254557,0.656280
782.926462,0.671906
783.598368,0.671906
784.301525,0.703157
785.004683,0.703157
785.723465,0.718783
786.395371,0.671906
787.036026,0.640654
787.661054,0.625029
788.317334,0.656280
788.989240,0.671906
789.645520,0.656280
790.301800,0.656280
790.973706,0.671906
791.645612,0.671906
792.333143,0.687531
793.020674,0.687531
793.692580,0.671906
794.348860,0.656280
794.958263,0.609403
795.661420,0.703157
796.270823,0.609403
796.880226,0.609403
797.489629,0.609403
798.130283,0.640654
798.786563,0.656280
799.505346,0.718783
800.177252,0.671906
800.849158,0.671906
801.536689,0.687531
802.208595,0.671906
802.880501,0.671906
803.536781,0.656280
804.177435,0.640654
804.849341,0.671906
805.521247,0.671906
806.193152,0.671906
806.833807,0.640654
807.474461,0.640654
808.130741,0.656280
808.802647,0.671906
809.443301,0.640654
810.099581,0.656280
810.724610,0.625029
811.443393,0.718783
812.115299,0.671906
812.787204,0.671906
813.459110,0.671906
814.146641,0.687531
814.849799,0.703157
815.521704,0.671906
816.193610,0.671906
816.818639,0.625029
817.506170,0.687531
818.178076,0.671906
818.834356,0.656280
819.475010,0.640654
820.146916,0.671906
820.850073,0.703157
821.568856,0.718783
822.256388,0.687531
822.943919,0.687531
823.647076,0.703157
824.381485,0.734409
825.100268,0.718783
825.834677,0.734409
826.584711,0.750034
827.272242,0.687531
828.116031,0.843789
832.194343,0.625029
832.866248,0.671906
833.553780,0.687531
834.288188,0.734409
835.006971,0.718783
835.663251,0.656280
836.335157,0.671906
836.991437,0.656280
837.678969,0.687531
838.366500,0.687531
839.022780,0.656280
839.694686,0.671906
840.397843,0.703157
841.147877,0.750034
841.835409,0.687531
842.522940,0.687531
843.241723,0.718783
843.960506,0.718783
844.694915,0.734409
845.366821,0.671906
846.023101,0.656280
846.695006,0.671906
847.366912,0.671906
848.085695,0.718783
848.773226,0.687531
849.460758,0.687531
850.148289,0.687531
850.867072,0.718783
851.617107,0.750034
852.320264,0.703157
852.976544,0.656280
853.632824,0.656280
854.289104,0.656280
855.039138,0.750034
867.914728,0.671906
868.617885,0.703157
869.274165,0.656280
869.930445,0.656280
870.555474,0.625029
886.446826,0.625029
887.071855,0.625029
887.728135,0.656280
888.384415,0.656280
889.087572,0.703157
889.759478,0.671906
890.462635,0.703157
891.165792,0.703157
891.822072,0.656280
892.509604,0.687531
893.165884,0.656280
893.837790,0.671906
894.494070,0.656280
895.181601,0.687531
895.869133,0.687531
896.556664,0.687531
897.212944,0.656280
897.869224,0.656280
898.509878,0.640654
899.181784,0.671906
900.009947,0.828163
905.494573,0.593777
906.119602,0.625029
906.775882,0.656280
907.447788,0.671906
908.150945,0.703157
908.822850,0.671906
909.494756,0.671906
910.182288,0.687531
910.885445,0.703157
911.604228,0.718783
912.323011,0.718783
913.041794,0.718783
913.744951,0.703157
914.401231,0.656280
915.057511,0.656280
915.729417,0.671906
916.401322,0.671906
917.073228,0.671906
917.745134,0.671906
918.417040,0.671906
919.135823,0.718783
919.854605,0.718783
920.589014,0.734409
921.307797,0.718783
922.010954,0.703157
922.651608,0.640654
923.307889,0.656280
923.964169,0.656280
924.620449,0.656280
925.307980,0.687531
925.964260,0.656280
926.620540,0.656280
927.292446,0.671906
927.979977,0.687531
928.698760,0.718783
929.417543,0.718783
930.073823,0.656280
937.683547,0.671906
938.402329,0.718783
939.074235,0.671906
939.730515,0.656280
940.402421,0.671906
941.152455,0.750034
945.730790,0.640654
946.418321,0.687531
947.152730,0.734409
947.902764,0.750034
948.605922,0.703157
949.293453,0.687531
949.980984,0.687531
950.668516,0.687531
951.371673,0.703157
952.059205,0.687531
952.731110,0.671906
953.418642,0.687531
954.106173,0.687531
954.840582,0.734409
955.637493,0.796911
956.418779,0.781286
957.121936,0.703157
957.809468,0.687531
958.496999,0.687531
959.184531,0.687531
959.903314,0.718783
960.606471,0.703157
961.294002,0.687531
961.965908,0.671906
962.669065,0.703157
963.403474,0.734409
964.184760,0.781286
964.919168,0.734409
965.591074,0.671906
966.294231,0.703157
966.981763,0.687531
967.684920,0.703157
968.419328,0.734409
969.106860,0.687531
969.778766,0.671906
970.450671,0.671906
971.153829,0.703157
971.841360,0.687531
972.560143,0.718783
973.247674,0.687531
973.919580,0.671906
974.607112,0.687531
975.325895,0.718783
976.029052,0.703157
976.716583,0.687531
977.435366,0.718783
978.169775,0.734409
978.904183,0.734409
979.591715,0.687531
980.279246,0.687531
980.966778,0.687531
981.685561,0.718783
982.419969,0.734409
983.123127,0.703157
983.795032,0.671906
984.466938,0.671906
985.170095,0.703157
985.873252,0.703157
986.576410,0.703157
987.263941,0.687531
987.982724,0.718783
988.701507,0.718783
989.435915,0.734409
990.107821,0.671906
990.748476,0.640654
991.436007,0.687531
992.139164,0.703157
992.857947,0.718783
993.529853,0.671906
994.201759,0.671906
994.873664,0.671906
995.576822,0.703157
996.311230,0.734409
997.076890,0.765660
997.780047,0.703157
998.451953,0.671906
999.123859,0.671906
999.795765,0.671906
1000.498922,0.703157
1001.233330,0.734409
1001.983365,0.750034
1002.749025,0.765660
1003.483433,0.734409
1004.124088,0.640654
1004.795994,0.671906
1005.467899,0.671906
1006.092928,0.625029
1006.702331,0.609403
1007.342985,0.640654
1008.061768,0.718783
1008.843054,0.781286
1009.514960,0.671906
1010.202491,0.687531
1010.921274,0.718783
1011.686934,0.765660
1012.405717,0.718783
1013.093248,0.687531
1013.765154,0.671906
1014.437060,0.671906
1015.140217,0.703157
1015.874626,0.734409
1016.577783,0.703157
1017.265314,0.687531
1017.952846,0.687531
1018.656003,0.703157
1019.374786,0.718783
1020.124820,0.750034
1020.812352,0.687531
1021.515509,0.703157
1022.249918,0.734409
1023.015578,0.765660
1023.734360,0.718783
1024.421892,0.687531
1025.109423,0.687531
1025.812581,0.703157
1026.531363,0.718783
1027.281398,0.750034
1027.968929,0.687531
1028.640835,0.671906
1029.343992,0.703157
1030.062775,0.718783
1030.812809,0.750034
1031.531592,0.718783
1032.203498,0.671906
1032.859778,0.656280
1033.531684,0.671906
1034.219215,0.687531
1034.969250,0.750034
1035.719284,0.750034
1036.328687,0.609403
1037.047470,0.718783
1037.719376,0.671906
1038.391281,0.671906
1039.063187,0.671906
1039.797596,0.734409
1040.500753,0.703157
1041.157033,0.656280
1041.797687,0.640654
1042.469593,0.671906
1043.172750,0.703157
1043.922785,0.750034
1044.657193,0.734409
1045.375976,0.718783
1046.063508,0.687531
1046.766665,0.703157
1047.501073,0.734409
1048.251108,0.750034
1048.891762,0.640654
1049.657422,0.765660
1050.344954,0.687531
1051.126239,0.781286
1055.751451,0.687531
1056.423357,0.671906
1057.126514,0.703157
1057.876548,0.750034
1058.720337,0.843789
1059.423494,0.703157
1060.126651,0.703157
1060.829808,0.703157
1061.564217,0.734409
1062.345503,0.781286
1063.064286,0.718783
1063.783069,0.718783
1064.548729,0.765660
1065.314389,0.765660
1066.048797,0.734409
1066.751955,0.703157
1067.470737,0.718783
1068.205146,0.734409
1068.955180,0.750034
1069.689589,0.734409
1070.377120,0.687531
1071.080278,0.703157
1071.799061,0.718783
1072.533469,0.734409
1073.221001,0.687531
1073.908532,0.687531
1074.611689,0.703157
1075.314847,0.703157
1076.049255,0.734409
1076.752412,0.703157
1077.424318,0.671906
1078.111850,0.687531
1078.799381,0.687531
1079.502538,0.703157
1080.205695,0.703157
1080.861975,0.656280
1081.549507,0.687531
1082.237038,0.687531
1082.955821,0.718783
1083.643353,0.687531
1084.346510,0.703157
1085.065293,0.718783
1085.799701,0.734409
1086.534110,0.734409
1087.206016,0.671906
1087.893547,0.687531
1088.518576,0.625029
1089.174856,0.656280
1089.846762,0.671906
1090.503042,0.656280
1091.159322,0.656280
1091.846853,0.687531
1092.550010,0.703157
1093.284419,0.734409
1093.971951,0.687531
1094.628231,0.656280
1095.300136,0.671906
1095.987668,0.687531
1096.722076,0.734409
1097.409608,0.687531
1098.081514,0.671906
1098.769045,0.687531
1099.487828,0.718783
1100.222237,0.734409
1100.909768,0.687531
1101.581674,0.671906
1102.253580,0.671906
1103.081743,0.828163
1106.363143,0.703157
1107.081926,0.718783
1107.753831,0.671906
1108.472614,0.718783
1109.128894,0.656280
1109.910180,0.781286
1110.503957,0.593777
1111.160237,0.656280
1111.879020,0.718783
1112.519675,0.640654
1113.160329,0.640654
1113.894737,0.734409
1114.519766,0.625029
1115.129169,0.609403
1120.238778,0.578151
1120.879432,0.640654
1121.441958,0.562526
1122.051361,0.609403
1122.676389,0.625029
1123.348295,0.671906
1124.145207,0.796911
1124.723358,0.578151
1125.410890,0.687531
1125.973415,0.562526
1126.692198,0.718783
1127.442233,0.750034
1132.911233,0.781286
1133.520636,0.609403
1185.710525,0.750034
1274.230202,0.609403
1410.720824,0.578151
